weight,material,genotype
4000000,808.8603954435148,[(42.10851644761057, -13.173549306347454), (66.68905313697024, 23.75478053182885), (36.48791200735359, -5.935599276042588), (93.11958038281381, -13.177033590607724), (66.80529401227365, -9.999952212815565), (126.72749859342329, -15.60754745665572), (59.72982069788235, 96.10066927661788), (84.64019806560441, 59.67784217047728), (48.75416499000329, 12.086568385350013), (105.74597420529768, -26.982920895513047), (97.56761635185393, 45.33409864996419), (96.31879681464653, 48.638880870066146), (112.39650456330283, -7.690506154306739), (38.138390903524716, 5.285291527231081), (47.17919864385519, 88.57749866153786), (76.77546667854352, -13.296113337198367), (50.97806330990457, 49.25291691534184), (71.79384450022339, -15.37842500989761), (4.53260046278809, 56.025447628542906), (106.93404412666784, -12.57088088180073), (23.741970123788466, 17.639081736710487), (32.56961828605532, 56.990728517601156), (50.35595029220216, -9.48813066336642), (63.42124802166614, 65.2694529334919), (27.150181412028736, 21.78187122590264), (61.44261388425931, -28.01307578905152), (126.11982026800383, 101.46886435611557), (100.96647478085842, 67.86167507402355), (36.73192556457251, 71.9163387262519), (53.06085336855249, 55.452953046721944)]
500000,615.1046838835443,[(42.10851644761057, -13.173549306347454), (66.68905313697024, 23.75478053182885), (94.80013641088645, 36.64050490057896), (93.11958038281381, -13.177033590607724), (66.80529401227365, -9.999952212815565), (107.90855865526362, 51.23194011191312), (82.4633493501512, 52.53042549369228), (84.64019806560441, 59.67784217047728), (48.75416499000329, 12.086568385350013), (44.02367198199384, 75.95821438760123), (53.70571303158883, 105.1842809826802), (16.639128985250125, 83.89215742658297), (6.8060899881189, 33.92850506919183), (38.138390903524716, 5.285291527231081), (25.389609291709277, 99.58983590399347), (76.77546667854352, -13.296113337198367), (6.00977827082219, -8.619553125128629), (71.79384450022339, -15.37842500989761), (20.789224329784425, 23.715482391392477), (106.93404412666784, -12.57088088180073), (66.55254982792547, 61.873845381111536), (32.56961828605532, 56.990728517601156), (50.35595029220216, -9.48813066336642), (63.42124802166614, 65.2694529334919), (124.34474870910807, 80.44282526815752), (61.44261388425931, -28.01307578905152), (24.122907233958447, 102.69511640995341), (100.96647478085842, 67.86167507402355), (87.60898829569832, 48.52112279778311), (53.06085336855249, 55.452953046721944)]
-85000000.0,160.00826472742807,[(65.52054387876491, 83.05142443059003), (23.52657695522067, 53.52420628006513), (69.25841819086837, -24.293636640961132), (49.406231586532755, 33.827313187240804), (34.414875462485625, 102.32826940964105), (92.17027518970191, 101.95902932558144), (132.44632571993142, 106.44104813163091), (40.539794134415025, 94.07212102475329), (102.99511037710077, 31.883186905880784), (110.6005662539297, 62.7664150648083), (14.631627022559798, 90.31870678299671), (63.1942210771108, 82.09676923613036), (124.41221195023712, 42.05988006627467), (70.38471288341127, 100.57735965428662), (37.74999712543496, 81.92696904052035), (73.95552687237645, 60.637251414141865), (91.20035560989079, 36.48700391658136), (0.9818603147766258, 58.69366112844202), (129.2219927056142, 54.088959677288415), (89.25958547605275, 33.77783117325391), (36.43019278634948, 0.23101661843432097), (99.40324390123784, 80.63771102313581), (62.09677113949688, 94.78375082519908), (17.324811514856542, -23.200560115805366), (38.2701270034747, 24.582803616974978), (123.65518543854546, 99.86069599435436), (108.82958467478815, 108.48793219666129), (67.0114424298967, 93.23742996157044), (44.413559757814454, 104.80825309855715), (81.30284400095485, 84.23225364984886)]
-99000000.0,139.99913135450538,[(96.99780887889568, 74.85937317978994), (36.23100193891589, 97.42206351523384), (86.47349331625712, 60.60325437737674), (67.01173194341435, 80.94656436353772), (138.75381791764076, -27.268024127105377), (12.75058388897797, 32.77670196266993), (80.27856238827552, 62.57237745334311), (73.39857380357209, 48.01984532702161), (90.37378051080391, 70.35792035003712), (22.247898795045646, 21.896283857482118), (33.79549006655826, -23.867405269097908), (46.103338885500385, 29.95893133429088), (129.18032859959703, 98.42721455464743), (33.49475320182874, 101.50731907681566), (0.667068186820019, 21.450249333115387), (112.51349456394678, 28.672027657724605), (101.23970762479863, 32.57872362205825), (104.493206162482, 106.3338422982147), (104.85262766545576, 101.65878529061297), (53.500474540884724, 53.84377272576988), (50.58515634553773, 27.89669537282289), (111.39231556441398, -24.450748522898955), (54.45628863772041, 53.466509595408894), (136.28185106567753, 61.53459273278895), (94.80803880243447, 36.282949648758404), (90.8573850630112, 23.7534931611835), (70.93336992196463, 44.03192220718054), (75.53280562806053, 96.70582047496025), (57.65247206340045, 62.97775417932617), (93.63303197173708, 91.2887460124653)]
-41000000.0,187.44481465065195,[(92.3577294015857, 52.41178955701858), (66.73614400290678, 99.69633933606215), (78.27909985452193, 27.090135133758814), (100.733980381682, 69.01153432033529), (77.59443172794492, 102.56149352270796), (104.38332850627978, 95.78598248947735), (17.045612817398123, 43.60644202268652), (7.160234011852582, -29.171588449696515), (70.0907916824298, -21.91864508130889), (46.11868001605571, -29.526681288955505), (45.12354837032064, 61.76899802776576), (74.91935486417256, 54.50923482654375), (124.41221195023712, 42.05988006627467), (12.018629965817556, 48.33511498006334), (117.6795599746187, 78.79849337500342), (60.3192288467006, 25.89026397470831), (92.18824072112051, 106.9407411143415), (111.66392546368051, 31.924154884014484), (113.87183453097502, 26.023964752602872), (25.943798274530575, 62.54045678482214), (139.9746108987204, 73.7682355684457), (42.091243595877394, 29.435890586103767), (133.718272609226, -25.77576260733172), (138.42453285069183, 74.21256218220906), (124.34474870910807, 80.44282526815752), (25.260733844872547, 94.8337968425953), (72.89009795934237, 59.20012030832132), (68.78062276791701, -4.930423247424379), (30.815836935398742, 61.72716185454624), (58.75180048336318, 90.8779757942091)]
-84000000.0,160.23062223003896,[(124.25238952489298, 97.14681496409807), (42.17819448451107, 26.906855290277953), (126.76015029459687, 51.44758392512911), (122.08255407296711, 93.79328201520723), (25.717567509082954, 65.6458939584824), (39.59656636462492, 0.4823095708882157), (80.03828284743203, 85.8505017433316), (119.99481320238849, 40.64124336521199), (27.275391794819903, 33.30115592497918), (136.5267172499674, 109.91265821485374), (138.55260179534588, 95.06918844740424), (28.395408964537864, 23.1917369634753), (53.76157755647969, 71.00013498407127), (16.87095521698775, 105.82823530445279), (125.31786114999713, 100.2766185169686), (84.26738348555787, 95.21892044981708), (117.53628430799938, 80.42410308759486), (9.843015540959572, 102.7822319123276), (123.39290739086854, 93.68712626799686), (115.39790786913558, 56.13116633761952), (50.58515634553773, 27.89669537282289), (98.25359973778427, -22.85015179407452), (117.24193521569802, 39.186627180291254), (45.058854919274296, 68.23366365784935), (2.789629417659596, 106.7320918277598), (88.83647675853555, 22.173383806428106), (59.43555314666219, 32.82736463609626), (39.33894713372089, 59.527408210496574), (123.91496890482983, 34.56199312817266), (16.331653993869327, -20.993829265859116)]
0,190.6199291796052,[(75.62477906347854, 52.64606644448202), (36.929378434560874, 61.95394742799394), (125.05224843837495, 24.749343521593246), (122.08255407296711, 93.79328201520723), (54.59409466560658, 56.545108841806766), (84.50689999236286, 54.35305349818266), (123.66554015821751, 21.08159250621525), (69.63095355132768, -18.438041275577064), (27.275391794819903, 33.30115592497918), (127.27396980648038, 45.52332178444651), (137.2161648766347, 40.36768363272539), (28.395408964537864, 23.1917369634753), (3.0267311922465323, 87.84993872349007), (37.177030547580166, 35.726123867340505), (40.10374681513124, 21.573101594106042), (10.215083202988469, 52.475547156721916), (95.8832768892017, 52.67774050192449), (14.001195562464467, 107.51132574691894), (61.98954074695594, -2.401810459558437), (94.8860306414899, 27.48928377244082), (129.71817396945633, 106.50891983716835), (84.48196534763153, 75.8831832789877), (4.002449655888531, 61.221058401269374), (17.68613041962967, 53.40181433498486), (2.789629417659596, 106.7320918277598), (45.87558808832113, -23.957553555435595), (88.12817597011443, 41.92499035541833), (116.41045356045645, 60.41419749780053), (137.63811911672013, 48.550519869497435), (63.34144255910296, 34.524983828034706)]
