run,evaluations,avg_fitness,best_fitness
6,1750,16254000,39500000
6,1875,17576000,39500000
6,2000,18926000,39500000
6,2125,19896000,39500000
6,2250,20892000,39500000
6,2375,21680000,39500000
6,2500,22602000,39500000
6,2625,23532000,41500000
6,2750,24460000,52500000
6,2875,25246000,52500000
6,3000,26016000,52500000
6,3125,26852000,52500000
6,3250,27806000,52500000
6,3375,28840000,52500000
6,3500,29540000,52500000
6,3625,30444000,72000000
6,3750,31494000,72000000
6,3875,32472000,72000000
6,4000,33252000,72000000
6,4125,34038000,72000000
6,4250,35378000,72500000
6,4375,36698000,72500000
6,4500,37832000,74000000
6,4625,38820000,74000000
6,4750,39568000,74000000
6,4875,40602000,74000000
6,5000,41366000,74000000
7,250,-53826000,19500000
7,375,-27202000,19500000
7,500,-2314000,19500000
7,625,4952000,22500000
7,750,6582000,22500000
7,875,8186000,23500000
7,1000,9352000,23500000
7,1125,10656000,23500000
7,1250,11674000,24000000
7,1375,13002000,31000000
7,1500,13956000,34000000
7,1625,14702000,34000000
7,1750,15798000,47500000
7,1875,16842000,47500000
7,2000,17846000,47500000
7,2125,18856000,47500000
7,2250,19706000,47500000
7,2375,20852000,47500000
7,2500,21520000,47500000
7,2625,22292000,47500000
7,2750,23124000,47500000
7,2875,23562000,47500000
7,3000,24342000,47500000
7,3125,25130000,47500000
7,3250,25950000,47500000
7,3375,26704000,51500000
7,3500,27476000,51500000
7,3625,28160000,51500000
7,3750,28902000,52000000
7,3875,29490000,52000000
7,4000,29942000,52000000
7,4125,30564000,52000000
7,4250,31072000,52000000
7,4375,31738000,52000000
7,4500,32208000,52000000
7,4625,32882000,52000000
7,4750,33646000,52000000
7,4875,34326000,58000000
7,5000,34656000,58000000
8,250,-53742000,22500000
8,375,-22964000,28000000
8,500,352000,28000000
8,625,4640000,28000000
8,750,6202000,28000000
8,875,8028000,33500000
8,1000,9358000,36000000
8,1125,10664000,36000000
8,1250,12184000,36000000
8,1375,13484000,39000000
8,1500,14770000,39000000
8,1625,15846000,39000000
8,1750,17098000,39500000
8,1875,18162000,39500000
8,2000,19504000,39500000
8,2125,20574000,39500000
8,2250,21598000,46000000
8,2375,22456000,46000000
8,2500,23626000,47500000
8,2625,24614000,47500000
8,2750,25758000,47500000
8,2875,26770000,53000000
8,3000,27384000,53000000
8,3125,27956000,53000000
8,3250,28462000,53000000
8,3375,29116000,53000000
8,3500,29854000,53000000
8,3625,30656000,58000000
8,3750,31552000,58000000
8,3875,32764000,69500000
8,4000,33632000,69500000
8,4125,34576000,69500000
8,4250,35898000,69500000
8,4375,36708000,69500000
8,4500,38026000,79000000
8,4625,39392000,79000000
8,4750,40638000,79000000
8,4875,42352000,79000000
8,5000,43550000,79000000
9,250,-60654000,26000000
9,375,-31422000,26000000
9,500,-4884000,26000000
9,625,4404000,26000000
9,750,6138000,26000000
9,875,7970000,26500000
9,1000,9310000,28500000
9,1125,11006000,28500000
9,1250,12540000,41500000
9,1375,13876000,41500000
9,1500,14790000,41500000
9,1625,15814000,41500000
9,1750,16922000,41500000
9,1875,18160000,41500000
9,2000,19582000,41500000
9,2125,20590000,47500000
9,2250,21534000,47500000
9,2375,22176000,47500000
9,2500,23140000,47500000
9,2625,24010000,47500000
9,2750,24922000,47500000
9,2875,25598000,50500000
9,3000,26176000,50500000
9,3125,26802000,50500000
9,3250,27924000,50500000
9,3375,28722000,50500000
9,3500,29634000,70500000
9,3625,30450000,70500000
9,3750,31080000,70500000
9,3875,31900000,70500000
9,4000,32668000,70500000
9,4125,33710000,70500000
9,4250,34556000,70500000
9,4375,35524000,70500000
9,4500,36324000,70500000
9,4625,36968000,70500000
9,4750,37774000,70500000
9,4875,38622000,70500000
9,5000,39692000,70500000
10,250,-61124000,15500000
10,375,-35372000,15500000
10,500,-10938000,20000000
10,625,1576000,27500000
10,750,5860000,27500000
10,875,7054000,28000000
10,1000,9208000,28000000
10,1125,10956000,38500000
10,1250,12324000,38500000
10,1375,13846000,40500000
10,1500,15278000,40500000
10,1625,16540000,40500000
10,1750,17940000,40500000
10,1875,19120000,44000000
10,2000,20230000,44000000
10,2125,21262000,44000000
10,2250,22486000,47000000
10,2375,23702000,49500000
10,2500,24668000,49500000
10,2625,25806000,52500000
10,2750,27014000,52500000
10,2875,28482000,53500000
10,3000,29366000,53500000
10,3125,31018000,70500000
10,3250,32012000,70500000
10,3375,33536000,70500000
10,3500,34898000,72500000
10,3625,36318000,72500000
10,3750,37758000,78500000
10,3875,39278000,78500000
10,4000,40464000,78500000
10,4125,41618000,78500000
10,4250,42636000,78500000
10,4375,43676000,78500000
10,4500,44934000,79500000
10,4625,45898000,79500000
10,4750,46660000,79500000
10,4875,47676000,79500000
10,5000,49044000,79500000
11,250,-57984000,24000000
11,375,-32582000,24000000
11,500,-5174000,24000000
11,625,3438000,40000000
11,750,6562000,40000000
11,875,8338000,40000000
11,1000,10272000,45500000
11,1125,11990000,45500000
11,1250,14154000,50500000
11,1375,16336000,50500000
11,1500,17618000,50500000
11,1625,19196000,50500000
11,1750,20456000,50500000
11,1875,22168000,50500000
11,2000,23924000,61500000
11,2125,25130000,61500000
11,2250,26930000,61500000
11,2375,28658000,61500000
11,2500,30266000,61500000
11,2625,31656000,71500000
11,2750,33276000,71500000
11,2875,34960000,71500000
11,3000,36860000,71500000
11,3125,39158000,81500000
11,3250,40370000,81500000
11,3375,42082000,100500000
11,3500,43174000,100500000
11,3625,44298000,100500000
11,3750,45190000,100500000
11,3875,46390000,100500000
11,4000,47634000,100500000
11,4125,48828000,100500000
11,4250,50144000,100500000
11,4375,51858000,100500000
11,4500,52930000,100500000
11,4625,54060000,100500000
11,4750,55598000,100500000
11,4875,56588000,100500000
11,5000,58272000,100500000
12,250,-60746000,23500000
12,375,-35998000,23500000
12,500,-8362000,23500000
12,625,4356000,29500000
12,750,6232000,29500000
12,875,7756000,29500000
12,1000,9012000,38500000
12,1125,10834000,38500000
12,1250,11978000,38500000
12,1375,12866000,38500000
12,1500,13886000,38500000
12,1625,14744000,38500000
12,1750,15944000,38500000
12,1875,17238000,39000000
12,2000,18442000,39000000
12,2125,19950000,46000000
12,2250,21068000,46000000
12,2375,22014000,46500000
12,2500,23222000,46500000
12,2625,24292000,46500000
12,2750,25484000,46500000
12,2875,26946000,50500000
12,3000,28460000,50500000
12,3125,30140000,56000000
12,3250,31066000,56000000
12,3375,32272000,56000000
12,3500,33756000,61000000
12,3625,35250000,63000000
12,3750,36376000,72000000
12,3875,37798000,72000000
12,4000,38992000,72000000
12,4125,40346000,72000000
12,4250,41468000,72000000
12,4375,42850000,72000000
12,4500,44092000,74000000
12,4625,45180000,74000000
12,4750,46426000,74000000
12,4875,47380000,74000000
12,5000,48414000,74000000
13,250,-61258000,21500000
13,375,-36848000,21500000
13,500,-14288000,22000000
13,625,2572000,22500000
13,750,5794000,26000000
13,875,7228000,26000000
13,1000,9064000,34500000
13,1125,10562000,34500000
13,1250,11818000,34500000
13,1375,13148000,34500000
13,1500,14424000,37500000
13,1625,15578000,39500000
13,1750,16716000,39500000
13,1875,17880000,39500000
13,2000,19070000,53500000
13,2125,20020000,53500000
13,2250,20786000,53500000
13,2375,21316000,53500000
13,2500,22530000,53500000
13,2625,23530000,53500000
13,2750,24094000,53500000
13,2875,25052000,53500000
13,3000,25542000,53500000
13,3125,26658000,53500000
13,3250,27612000,64500000
13,3375,28636000,64500000
13,3500,29538000,64500000
13,3625,30394000,64500000
13,3750,31304000,64500000
13,3875,32298000,64500000
13,4000,33482000,72500000
13,4125,34826000,72500000
13,4250,35724000,72500000
13,4375,36674000,72500000
13,4500,37436000,72500000
13,4625,38464000,72500000
13,4750,39416000,72500000
13,4875,40284000,72500000
13,5000,41112000,72500000
14,250,-64884000,26000000
14,375,-42520000,26000000
14,500,-18462000,28500000
14,625,3698000,28500000
14,750,5490000,28500000
14,875,7214000,29500000
14,1000,8842000,29500000
14,1125,10722000,32000000
14,1250,11950000,35500000
14,1375,13236000,35500000
14,1500,14566000,35500000
14,1625,15586000,35500000
14,1750,16804000,35500000
14,1875,17546000,35500000
14,2000,18784000,39000000
14,2125,19578000,39000000
14,2250,20146000,42000000
14,2375,21126000,42000000
14,2500,21940000,45500000
14,2625,22936000,53500000
14,2750,23676000,56500000
14,2875,24414000,56500000
14,3000,25180000,56500000
14,3125,25960000,56500000
14,3250,26676000,56500000
14,3375,27494000,56500000
14,3500,28300000,56500000
14,3625,29012000,62500000
14,3750,29698000,62500000
14,3875,30550000,62500000
14,4000,31334000,62500000
14,4125,32432000,62500000
14,4250,33338000,62500000
14,4375,34370000,72000000
14,4500,35372000,72000000
14,4625,36946000,72000000
14,4750,38114000,72000000
14,4875,38894000,72000000
14,5000,40660000,72000000
15,250,-58316000,19500000
15,375,-32126000,19500000
15,500,-4722000,19500000
15,625,5432000,30500000
15,750,7220000,33000000
15,875,8794000,33000000
15,1000,10040000,33500000
15,1125,11556000,33500000
15,1250,12954000,46500000
15,1375,14286000,46500000
15,1500,15176000,46500000
15,1625,16154000,46500000
15,1750,17128000,46500000
15,1875,17800000,46500000
15,2000,18906000,46500000
15,2125,19798000,46500000
15,2250,20448000,46500000
15,2375,21082000,46500000
15,2500,22026000,46500000
15,2625,22854000,46500000
15,2750,23666000,46500000
15,2875,24124000,46500000
15,3000,25102000,47000000
15,3125,25756000,49500000
15,3250,26854000,52500000
15,3375,28120000,52500000
15,3500,29320000,52500000
15,3625,30388000,52500000
15,3750,31932000,57000000
15,3875,32816000,57000000
15,4000,34078000,65500000
15,4125,35296000,65500000
15,4250,36586000,65500000
15,4375,37692000,65500000
15,4500,38590000,65500000
15,4625,39748000,65500000
15,4750,40794000,69000000
15,4875,42104000,69000000
15,5000,43328000,71000000
16,250,-66658000,16000000
16,375,-43530000,16000000
16,500,-21618000,16000000
16,625,1054000,19500000
16,750,4884000,20000000
16,875,6354000,31000000
16,1000,8148000,31000000
16,1125,9956000,42500000
16,1250,11672000,42500000
16,1375,13082000,42500000
16,1500,14544000,42500000
16,1625,15494000,42500000
16,1750,16592000,42500000
16,1875,17782000,42500000
16,2000,18610000,42500000
16,2125,19644000,42500000
16,2250,20552000,42500000
16,2375,21720000,55000000
16,2500,22768000,55000000
16,2625,23800000,55000000
16,2750,24832000,55000000
16,2875,25660000,55000000
16,3000,26544000,55000000
16,3125,27370000,55000000
16,3250,28152000,55000000
16,3375,28612000,55000000
16,3500,29318000,55000000
16,3625,30050000,55000000
16,3750,31120000,61000000
16,3875,31932000,61000000
16,4000,33022000,72500000
16,4125,33722000,72500000
16,4250,34526000,72500000
16,4375,34970000,72500000
16,4500,36204000,72500000
16,4625,36872000,72500000
16,4750,37894000,72500000
16,4875,38978000,72500000
16,5000,39738000,72500000
17,250,-60042000,23500000
17,375,-35308000,23500000
17,500,-12238000,23500000
17,625,3992000,36500000
17,750,6164000,36500000
17,875,8342000,36500000
17,1000,9824000,37500000
17,1125,11684000,37500000
17,1250,13582000,41000000
17,1375,14868000,41000000
17,1500,15712000,41000000
17,1625,16726000,41000000
17,1750,17730000,41000000
17,1875,18590000,41000000
17,2000,19096000,41000000
17,2125,19906000,41000000
17,2250,20684000,41500000
17,2375,21414000,41500000
17,2500,22338000,41500000
17,2625,22986000,41500000
17,2750,23798000,41500000
17,2875,24498000,41500000
17,3000,25224000,53000000
17,3125,25852000,53000000
17,3250,26588000,53000000
17,3375,27232000,53000000
17,3500,27944000,53000000
17,3625,28556000,53000000
17,3750,29104000,53000000
17,3875,29700000,53000000
17,4000,30408000,53000000
17,4125,31280000,53500000
17,4250,31664000,53500000
17,4375,32604000,55000000
17,4500,33328000,63500000
17,4625,34362000,63500000
17,4750,34962000,63500000
17,4875,35792000,63500000
17,5000,37290000,76500000
18,250,-65290000,20000000
18,375,-36438000,23500000
18,500,-11950000,23500000
18,625,3498000,23500000
18,750,6474000,26000000
18,875,8572000,32500000
18,1000,10612000,33500000
18,1125,11988000,33500000
18,1250,13388000,33500000
18,1375,14908000,33500000
18,1500,16338000,43500000
18,1625,17402000,47500000
18,1750,18684000,47500000
18,1875,19724000,47500000
18,2000,20672000,47500000
18,2125,22282000,51500000
18,2250,23442000,51500000
18,2375,24674000,55000000
18,2500,25586000,55000000
18,2625,26604000,55000000
18,2750,27622000,55500000
18,2875,28216000,55500000
18,3000,29430000,55500000
18,3125,30358000,55500000
18,3250,31502000,55500000
18,3375,32464000,55500000
18,3500,33338000,65500000
18,3625,34376000,65500000
18,3750,35378000,65500000
18,3875,36332000,72000000
18,4000,37950000,72000000
18,4125,39212000,72000000
18,4250,39982000,72000000
18,4375,41212000,72000000
18,4500,42510000,72000000
18,4625,43566000,72500000
18,4750,44542000,72500000
18,4875,45646000,79000000
18,5000,47002000,79000000
19,250,-62332000,16000000
19,375,-38484000,37000000
19,500,-11346000,37000000
19,625,4828000,37000000
19,750,6434000,37000000
19,875,7782000,37000000
19,1000,8928000,37000000
19,1125,10192000,37000000
19,1250,11352000,37000000
19,1375,12462000,37000000
19,1500,14088000,37000000
19,1625,15522000,37000000
19,1750,17118000,37000000
19,1875,18498000,37000000
19,2000,20166000,41500000
19,2125,21122000,41500000
19,2250,22140000,41500000
19,2375,23194000,47500000
19,2500,24340000,47500000
19,2625,25458000,47500000
19,2750,26180000,47500000
19,2875,26972000,47500000
19,3000,28104000,47500000
19,3125,29220000,47500000
19,3250,30412000,47500000
19,3375,31352000,47500000
19,3500,32696000,47500000
19,3625,33796000,54000000
19,3750,34410000,54000000
19,3875,35142000,54000000
19,4000,35956000,54000000
19,4125,36468000,54000000
19,4250,37316000,54000000
19,4375,37900000,54000000
19,4500,38396000,54000000
19,4625,38608000,54000000
19,4750,38882000,54000000
19,4875,39204000,54000000
19,5000,39528000,54000000
20,250,-63394000,20000000
20,375,-37286000,20000000
20,500,-8410000,24000000
20,625,2696000,24000000
20,750,5750000,24000000
20,875,6880000,24000000
20,1000,8406000,30500000
20,1125,9566000,36000000
20,1250,10896000,36000000
20,1375,12088000,38000000
20,1500,13116000,38000000
20,1625,14886000,38000000
20,1750,16018000,38000000
20,1875,17246000,39500000
20,2000,18316000,45000000
20,2125,19560000,45000000
20,2250,20192000,45000000
20,2375,21170000,45000000
20,2500,22024000,45000000
20,2625,22912000,45000000
20,2750,23818000,45000000
20,2875,24898000,57000000
20,3000,25770000,57000000
20,3125,27050000,57000000
20,3250,28186000,59500000
20,3375,29080000,59500000
20,3500,29740000,59500000
20,3625,30636000,59500000
20,3750,31352000,59500000
20,3875,32086000,59500000
20,4000,32606000,59500000
20,4125,33264000,59500000
20,4250,33968000,59500000
20,4375,34578000,59500000
20,4500,35364000,59500000
20,4625,36364000,67000000
20,4750,37218000,67000000
